,delta_time,row_count
0,3.651233434677124,1980
1,5.204267501831055,1980
2,5.317308187484741,1980
3,5.480648040771484,1980
4,6.214637279510498,1980
5,6.238726377487183,1980
6,6.241729736328125,1980
7,6.2577314376831055,1980
8,6.387816429138184,1980
9,6.393818378448486,1980
10,7.346011161804199,1980
11,7.368074417114258,1980
12,7.370076894760132,1980
13,7.377079248428345,1980
14,7.404302597045898,1980
15,7.404302597045898,1980
16,7.408299922943115,1980
17,7.424312114715576,1980
18,8.442231178283691,1981
19,8.457297563552856,1981
20,8.474299192428589,1981
21,8.475300073623657,1981
22,8.501368045806885,1980
23,8.56068754196167,1980
24,8.568690061569214,1981
25,8.570697784423828,1980
26,8.73099946975708,1980
27,8.73099946975708,1980
28,8.815315246582031,1981
29,8.8544921875,1981
30,8.856493473052979,1981
31,8.865499496459961,1980
32,8.865499496459961,1981
33,8.872493982315063,1981
34,8.895505666732788,1981
35,8.923597812652588,1981
36,8.946643829345703,1981
37,8.955647706985474,1981
38,9.084841251373291,1981
39,9.268304824829102,1981
40,9.286308526992798,1981
41,9.301307916641235,1981
42,9.303303241729736,1980
43,9.327428102493286,1980
44,9.3304283618927,1981
45,9.331432342529297,1981
46,9.33642578125,1981
47,9.344460487365723,1981
48,9.360554695129395,1981
49,9.413697481155396,1981
50,9.53425121307373,1981
51,9.659531116485596,1981
52,9.662528038024902,1981
53,9.670550346374512,1981
54,9.754112005233765,1981
55,9.770232200622559,1981
56,9.805331468582153,1981
57,9.814330577850342,1981
58,9.84332823753357,1981
59,9.858329057693481,1981
60,9.886373281478882,1981
61,9.908435821533203,1981
62,9.970690965652466,1980
63,9.977686643600464,1981
64,10.337338209152222,1981
65,10.34734582901001,1981
66,10.464323997497559,1981
67,10.49841570854187,1980
68,10.502415895462036,1981
69,10.548481225967407,1981
70,10.551481246948242,1981
71,10.653932094573975,1980
72,10.665994644165039,1981
73,10.773155212402344,1981
74,10.873738288879395,1981
75,10.876725912094116,1981
76,11.065686702728271,1981
77,11.279785871505737,1981
78,11.286779642105103,1980
79,11.460084915161133,1981
80,11.467128992080688,1981
81,11.482126235961914,1981
82,11.486153364181519,1980
83,11.513237953186035,1981
84,11.540472984313965,1980
85,11.541476726531982,1981
86,11.542482137680054,1981
87,11.802893877029419,1981
88,11.866203784942627,1981
89,11.968665838241577,1981
90,11.986752986907959,1980
91,12.30030083656311,1981
92,12.81265139579773,1980
93,13.675576210021973,1980
94,13.94130539894104,1980
95,14.280718803405762,1980
96,14.639378070831299,1980
97,14.93093228340149,1980
98,15.384161233901978,1980
99,15.718619346618652,1980
