,delta_time,row_count
0,2.378089666366577,1999
1,2.3900930881500244,1999
2,2.4200947284698486,1999
3,2.4343245029449463,1999
4,2.4781041145324707,1999
5,2.48610520362854,1999
6,2.5428504943847656,1999
7,2.5538523197174072,1999
8,2.5598502159118652,1999
9,2.6037580966949463,1999
10,2.621912717819214,1999
11,2.6599671840667725,1999
12,2.6859874725341797,1999
13,2.708867311477661,1999
14,2.7138686180114746,1999
15,2.7580528259277344,1999
16,2.8288583755493164,1999
17,2.8318569660186768,1999
18,2.867884635925293,1999
19,3.0928890705108643,2000
20,3.1877059936523438,1999
21,3.1967051029205322,1999
22,3.297330617904663,2000
23,3.3600211143493652,2000
24,3.4141407012939453,2000
25,3.452068328857422,2000
26,3.524066686630249,2000
27,3.645900249481201,2000
28,3.7081148624420166,2000
29,3.951941728591919,2000
30,3.9679458141326904,2000
31,4.008971452713013,2000
32,4.107165336608887,2000
33,4.295850992202759,2000
34,4.348100662231445,2000
35,4.539403915405273,2000
36,4.730088233947754,2000
37,4.731086730957031,2000
38,4.75663423538208,2000
39,4.8659117221832275,2000
40,4.957876205444336,2000
41,5.072102785110474,2000
42,5.266974925994873,2000
43,5.351722955703735,2000
44,5.552112579345703,2000
45,5.750017404556274,2000
46,5.8257787227630615,2000
47,5.878959894180298,2000
48,6.002016544342041,2000
49,6.074107646942139,2000
50,6.1737060546875,2000
51,6.201991319656372,2000
52,6.2898852825164795,2000
53,6.422056436538696,2000
54,6.520259857177734,2000
55,6.61959171295166,2000
56,6.766111850738525,2000
57,6.869019269943237,2000
58,6.945324182510376,2000
59,7.070155143737793,2000
60,7.298135280609131,2000
61,7.372150897979736,2000
62,7.467725515365601,2000
63,7.47272253036499,2000
64,7.581710338592529,2000
65,7.6599156856536865,2000
66,7.899785041809082,2000
67,8.093508005142212,2000
68,8.10850214958191,2000
69,8.136871814727783,2000
70,8.189364910125732,2000
71,8.23298716545105,2000
72,8.350983381271362,2000
73,8.434068441390991,2000
74,8.522440910339355,2000
75,8.544073581695557,2000
76,8.854000806808472,2000
77,8.931802988052368,2000
78,9.029964685440063,2000
79,9.109965801239014,2000
80,9.17297649383545,2000
81,9.374845266342163,2000
82,9.474042892456055,2000
83,9.549063682556152,2000
84,9.628048181533813,2000
85,9.769058227539062,2000
86,9.789056777954102,2000
87,9.912714004516602,2000
88,10.099985599517822,2000
89,10.17172122001648,2000
90,10.32001256942749,2000
91,10.490758419036865,2000
92,10.491759538650513,2000
93,10.507760286331177,2000
94,10.664852380752563,2000
95,10.827982902526855,2000
96,11.099113941192627,2000
97,11.112126111984253,2000
98,11.222254514694214,2000
99,11.251626014709473,2000
