,delta_time,row_count
0,2.3133511543273926,2005
1,2.372408151626587,2005
2,2.435415506362915,2005
3,2.499803066253662,2005
4,2.5015299320220947,2005
5,2.627208948135376,2005
6,2.7823333740234375,2005
7,2.8600335121154785,2005
8,3.049651622772217,2005
9,3.0675134658813477,2005
10,3.079272985458374,2005
11,3.0995266437530518,2005
12,3.731407403945923,2005
13,3.767550468444824,2005
14,3.859436511993408,2005
15,3.957256555557251,2005
16,5.445194959640503,2006
17,5.462211847305298,2005
18,5.575407981872559,2006
19,5.576407432556152,2006
20,5.587883710861206,2006
21,5.609283208847046,2005
22,5.662322521209717,2006
23,5.710724115371704,2005
24,5.710724115371704,2006
25,5.717724800109863,2006
26,5.71872353553772,2005
27,5.725724935531616,2006
28,5.73172402381897,2006
29,5.742722511291504,2006
30,5.792864084243774,2006
31,5.846864223480225,2006
32,5.867866516113281,2006
33,5.892864465713501,2006
34,5.896864891052246,2006
35,5.899864673614502,2005
36,5.9128899574279785,2006
37,6.033071517944336,2005
38,6.053333520889282,2005
39,6.054335117340088,2006
40,6.097358703613281,2005
41,6.148390531539917,2006
42,6.183412075042725,2005
43,6.217268705368042,2005
44,6.38627552986145,2005
45,6.711246728897095,2006
46,6.721242666244507,2006
47,6.812160015106201,2006
48,6.861375570297241,2006
49,6.898760795593262,2006
50,6.9136741161346436,2006
51,6.946345567703247,2006
52,6.969084024429321,2006
53,7.006132125854492,2006
54,7.013133525848389,2006
55,7.061453580856323,2006
56,7.066455602645874,2006
57,7.107645511627197,2006
58,7.157480001449585,2006
59,7.489767074584961,2006
60,7.587112188339233,2006
61,7.683387517929077,2006
62,7.781417608261108,2006
63,7.784420728683472,2006
64,7.822820425033569,2006
65,7.849341869354248,2006
66,7.851341724395752,2006
67,7.919053792953491,2006
68,8.286007165908813,2006
69,8.311015605926514,2006
70,9.277705430984497,2006
71,11.751304626464844,2006
72,11.97037935256958,2006
73,12.52493691444397,2006
74,12.770942687988281,2006
75,12.953342199325562,2006
76,12.985360383987427,2006
77,13.102088689804077,2006
78,13.18582820892334,2006
79,13.319968938827515,2006
80,13.69708776473999,2006
81,13.812442302703857,2006
82,14.816540956497192,2006
83,14.841694831848145,2006
84,14.861232280731201,2006
85,14.927311658859253,2006
86,14.94631028175354,2006
87,15.185766696929932,2006
88,15.213083744049072,2006
89,15.331208229064941,2006
90,15.822468519210815,2006
91,15.854488611221313,2006
92,15.856492280960083,2006
93,16.09119486808777,2006
94,16.158196449279785,2006
95,16.38108253479004,2006
96,16.556218147277832,2006
97,16.57046627998352,2006
98,16.63938879966736,2006
99,16.810224533081055,2006
