,delta_time,row_count
0,2.2719409465789795,1997
1,2.2759387493133545,1997
2,2.287889242172241,1997
3,2.4366345405578613,1997
4,2.5199265480041504,1997
5,2.525926351547241,1997
6,2.5649516582489014,1997
7,2.601902961730957,1997
8,2.609902858734131,1997
9,2.618903636932373,1997
10,2.6219019889831543,1997
11,2.6310784816741943,1997
12,2.636087417602539,1997
13,2.6499078273773193,1997
14,2.655914068222046,1997
15,2.730670928955078,1997
16,2.7541351318359375,1997
17,2.8240859508514404,1997
18,3.05869460105896,1997
19,3.128857135772705,1997
20,3.151858329772949,1998
21,3.1688568592071533,1997
22,3.2308566570281982,1997
23,3.346862554550171,1998
24,3.4271159172058105,1998
25,3.4401097297668457,1998
26,3.5640671253204346,1997
27,3.5650651454925537,1998
28,3.7620177268981934,1998
29,3.8019773960113525,1998
30,3.936119318008423,1998
31,4.087223052978516,1998
32,4.19224739074707,1998
33,4.213273763656616,1998
34,4.286988973617554,1998
35,4.549931764602661,1998
36,4.730774164199829,1998
37,4.842745304107666,1998
38,4.944565296173096,1998
39,4.992570400238037,1998
40,5.146915674209595,1998
41,5.2027268409729,1998
42,5.265785217285156,1998
43,5.265785217285156,1998
44,5.280785083770752,1998
45,5.588656902313232,1998
46,5.820719003677368,1998
47,5.886923789978027,1998
48,5.941725254058838,1998
49,5.9899821281433105,1998
50,6.084818601608276,1998
51,6.162771940231323,1998
52,6.306846380233765,1998
53,6.3908185958862305,1998
54,6.644098997116089,1998
55,6.734228849411011,1998
56,6.758092403411865,1998
57,7.018847942352295,1998
58,7.031023740768433,1998
59,7.076761245727539,1998
60,7.086487770080566,1998
61,7.086487770080566,1998
62,7.27103853225708,1998
63,7.45612096786499,1998
64,7.542541980743408,1998
65,7.550538063049316,1998
66,7.776150465011597,1998
67,7.8710010051727295,1998
68,8.162981748580933,1998
69,8.17898154258728,1998
70,8.24087142944336,1998
71,8.27880048751831,1998
72,8.379857063293457,1998
73,8.544939279556274,1998
74,8.553938865661621,1998
75,8.560007333755493,1998
76,8.831912279129028,1998
77,8.986099004745483,1998
78,9.060112953186035,1998
79,9.117959260940552,1998
80,9.3367280960083,1998
81,9.520129442214966,1998
82,9.590739965438843,1998
83,9.598742246627808,1998
84,9.7468421459198,1998
85,9.796714782714844,1998
86,9.905194282531738,1998
87,9.985588073730469,1998
88,10.052982568740845,1998
89,10.166592121124268,1998
90,10.34259843826294,1998
91,10.405981302261353,1998
92,10.52988076210022,1998
93,10.556994915008545,1998
94,10.637923240661621,1998
95,10.840704679489136,1998
96,10.965177774429321,1998
97,10.969926118850708,1998
98,11.036978006362915,1998
99,11.694129228591919,1998
