,delta_time,row_count
0,2.2257044315338135,2004
1,2.231705904006958,2004
2,2.330904245376587,2004
3,2.4218266010284424,2004
4,2.4618704319000244,2004
5,2.4958956241607666,2004
6,2.5480337142944336,2004
7,2.5686299800872803,2004
8,2.5916478633880615,2004
9,2.597648859024048,2004
10,2.604957103729248,2004
11,2.6149654388427734,2004
12,2.63262939453125,2004
13,2.649148464202881,2004
14,2.6760149002075195,2004
15,2.804051160812378,2005
16,2.8757729530334473,2004
17,2.902949333190918,2004
18,2.91963267326355,2004
19,2.9256300926208496,2004
20,2.9326322078704834,2004
21,3.014331340789795,2005
22,3.1091806888580322,2005
23,3.1499736309051514,2005
24,3.3637688159942627,2005
25,3.3937981128692627,2005
26,3.4380075931549072,2005
27,3.6180362701416016,2005
28,3.817005157470703,2005
29,3.8707573413848877,2005
30,3.9659619331359863,2005
31,4.066059350967407,2005
32,4.135800838470459,2005
33,4.29369044303894,2005
34,4.465739488601685,2005
35,4.5258238315582275,2005
36,4.607787370681763,2005
37,4.615790367126465,2005
38,4.698027849197388,2005
39,4.899843215942383,2005
40,4.998495578765869,2005
41,5.153621673583984,2005
42,5.332628011703491,2005
43,5.343628883361816,2005
44,5.42700719833374,2005
45,5.523733854293823,2005
46,5.603780269622803,2005
47,5.766883373260498,2005
48,5.773884296417236,2005
49,5.902897596359253,2005
50,6.079027414321899,2005
51,6.1139912605285645,2005
52,6.241804599761963,2005
53,6.267752170562744,2005
54,6.279003858566284,2005
55,6.665047883987427,2005
56,6.768021106719971,2005
57,6.775015115737915,2005
58,6.957858085632324,2005
59,6.975858211517334,2005
60,7.029035806655884,2005
61,7.212036848068237,2005
62,7.372788906097412,2005
63,7.485896825790405,2005
64,7.507643699645996,2005
65,7.646791458129883,2005
66,7.773768901824951,2005
67,7.835628986358643,2005
68,7.956036329269409,2005
69,8.038055896759033,2005
70,8.142063617706299,2005
71,8.253652334213257,2005
72,8.444896459579468,2005
73,8.465888738632202,2005
74,8.608636379241943,2005
75,8.767680406570435,2005
76,8.777684926986694,2005
77,8.943707942962646,2005
78,9.022000551223755,2005
79,9.171849727630615,2005
80,9.217873811721802,2005
81,9.369683027267456,2005
82,9.471842050552368,2005
83,9.574018239974976,2005
84,9.673851490020752,2005
85,9.885412216186523,2005
86,9.887412309646606,2005
87,10.034976720809937,2005
88,10.108027935028076,2005
89,10.110028505325317,2005
90,10.309945344924927,2005
91,10.355783939361572,2005
92,10.423810720443726,2005
93,10.606029748916626,2005
94,10.661547422409058,2005
95,10.727931499481201,2005
96,10.911766290664673,2005
97,11.011679410934448,2005
98,11.207923889160156,2005
99,11.226934909820557,2005
