,delta_time,row_count
0,2.5111095905303955,1989
1,2.527106285095215,1989
2,2.528106451034546,1989
3,2.5291059017181396,1989
4,2.537102699279785,1989
5,2.5490996837615967,1989
6,2.5490996837615967,1989
7,2.5501046180725098,1989
8,2.619222402572632,1989
9,2.6502649784088135,1989
10,2.6633188724517822,1989
11,2.6923701763153076,1989
12,2.7053589820861816,1989
13,2.7224371433258057,1989
14,2.738431453704834,1989
15,2.7594316005706787,1989
16,2.83260178565979,1989
17,2.8727669715881348,1989
18,2.9538419246673584,1989
19,2.9638688564300537,1989
20,3.172602891921997,1989
21,3.3562042713165283,1989
22,3.4174530506134033,1989
23,3.4976861476898193,1989
24,3.5149056911468506,1989
25,3.5912063121795654,1989
26,3.6232941150665283,1989
27,3.7088353633880615,1990
28,3.719834804534912,1989
29,3.7158286571502686,1989
30,4.026057243347168,1990
31,4.094531774520874,1990
32,4.152007579803467,1990
33,4.284148216247559,1990
34,4.298184156417847,1990
35,4.455792665481567,1990
36,4.748328447341919,1990
37,4.768349885940552,1990
38,4.87375283241272,1990
39,4.970915079116821,1990
40,5.05418586730957,1990
41,5.076237440109253,1990
42,5.108267307281494,1990
43,5.387124061584473,1990
44,5.5430588722229,1990
45,5.626586437225342,1990
46,5.732290029525757,1990
47,5.832766532897949,1990
48,5.911844491958618,1990
49,6.050327777862549,1990
50,6.1496055126190186,1990
51,6.20478892326355,1990
52,6.270106792449951,1990
53,6.37562894821167,1990
54,6.416673183441162,1990
55,6.538683652877808,1990
56,6.7093825340271,1990
57,6.936108589172363,1990
58,6.937108278274536,1990
59,7.106643199920654,1990
60,7.126662492752075,1990
61,7.1707398891448975,1990
62,7.312229871749878,1990
63,7.508563280105591,1990
64,7.61905574798584,1990
65,7.7718400955200195,1990
66,7.8128368854522705,1990
67,7.902159929275513,1990
68,7.922401428222656,1990
69,8.080200433731079,1990
70,8.204611539840698,1990
71,8.302160263061523,1990
72,8.341158151626587,1990
73,8.479705572128296,1990
74,8.540848016738892,1990
75,8.707590103149414,1990
76,8.747616529464722,1990
77,8.96047043800354,1990
78,9.072747945785522,1990
79,9.165016174316406,1990
80,9.325409650802612,1990
81,9.426693677902222,1990
82,9.441699028015137,1990
83,9.550370216369629,1990
84,9.72704005241394,1990
85,9.785141468048096,1990
86,10.044218063354492,1990
87,10.061234474182129,1990
88,10.210665225982666,1990
89,10.268033742904663,1990
90,10.287024974822998,1990
91,10.399129390716553,1990
92,10.608081340789795,1990
93,10.697418212890625,1990
94,10.806638956069946,1990
95,11.073224306106567,1990
96,11.102258443832397,1990
97,11.17435359954834,1990
98,11.223500490188599,1990
99,11.247665405273438,1990
