,delta_time,row_count
0,2.3255655765533447,1990
1,2.354616165161133,1990
2,2.3586161136627197,1990
3,2.4097607135772705,1990
4,2.423762559890747,1990
5,2.436760902404785,1990
6,2.437761068344116,1990
7,2.4517695903778076,1990
8,2.5489490032196045,1990
9,2.5709612369537354,1990
10,2.6000168323516846,1990
11,2.6000168323516846,1990
12,2.6000168323516846,1990
13,2.613016366958618,1990
14,2.7243664264678955,1991
15,2.7363603115081787,1990
16,2.827512502670288,1991
17,2.8895983695983887,1991
18,2.9146196842193604,1991
19,2.9176201820373535,1991
20,2.9276223182678223,1991
21,2.950732946395874,1991
22,3.1997461318969727,1991
23,3.351107358932495,1991
24,3.357107639312744,1991
25,3.388199806213379,1991
26,3.4814369678497314,1991
27,3.639922618865967,1991
28,3.725389003753662,1991
29,3.9195430278778076,1991
30,4.141509056091309,1991
31,4.153533220291138,1991
32,4.37299108505249,1991
33,4.444195985794067,1991
34,4.475186586380005,1991
35,4.496176719665527,1991
36,4.519225358963013,1991
37,4.582417011260986,1991
38,4.804265975952148,1991
39,4.929835319519043,1991
40,4.9569525718688965,1991
41,5.021132707595825,1991
42,5.099640607833862,1991
43,5.305629730224609,1991
44,5.33962082862854,1991
45,5.502020359039307,1991
46,5.508037805557251,1991
47,5.808685541152954,1991
48,5.883009672164917,1991
49,6.010376930236816,1991
50,6.09171462059021,1991
51,6.123821258544922,1991
52,6.222056865692139,1991
53,6.43781590461731,1991
54,6.501124382019043,1991
55,6.517129898071289,1991
56,6.648115873336792,1991
57,6.821185350418091,1991
58,6.846186637878418,1991
59,6.921185255050659,1991
60,6.952188014984131,1991
61,7.151199579238892,1991
62,7.199266195297241,1991
63,7.333583831787109,1991
64,7.455995321273804,1991
65,7.692021369934082,1991
66,7.696021556854248,1991
67,7.807306289672852,1991
68,7.849327802658081,1991
69,8.060471296310425,1991
70,8.36141300201416,1991
71,8.362412691116333,1991
72,8.479857921600342,1991
73,8.521857500076294,1991
74,8.623285055160522,1991
75,8.644308090209961,1991
76,8.919019222259521,1991
77,9.0084810256958,1991
78,9.032475233078003,1991
79,9.153688192367554,1991
80,9.267913818359375,1991
81,9.408159255981445,1991
82,9.418158054351807,1991
83,9.606964111328125,1991
84,9.67447280883789,1991
85,9.838999032974243,1991
86,9.938501596450806,1991
87,10.081950902938843,1991
88,10.207429885864258,1991
89,10.323808193206787,1991
90,10.374890089035034,1991
91,10.448112726211548,1991
92,10.57559061050415,1991
93,10.65297269821167,1991
94,10.767185926437378,1991
95,10.83342695236206,1991
96,10.909920930862427,1991
97,10.955036640167236,1991
98,10.992161989212036,1991
99,11.333074808120728,1991
