,delta_time,row_count
0,2.433324098587036,2003
1,2.541933059692383,2003
2,2.5469319820404053,2003
3,2.5489344596862793,2003
4,2.584970712661743,2003
5,2.602980375289917,2003
6,2.6149721145629883,2003
7,2.696000814437866,2003
8,2.7008910179138184,2003
9,2.7018988132476807,2003
10,2.7355337142944336,2003
11,2.753866195678711,2003
12,2.8049964904785156,2003
13,2.848792314529419,2003
14,2.8587899208068848,2003
15,2.8707926273345947,2003
16,2.872792959213257,2003
17,2.9917080402374268,2003
18,3.0007026195526123,2003
19,3.057908773422241,2003
20,3.0589096546173096,2003
21,3.0919270515441895,2003
22,3.2361443042755127,2003
23,3.2903990745544434,2003
24,3.3718435764312744,2003
25,3.4930613040924072,2003
26,3.6099977493286133,2003
27,3.7039811611175537,2004
28,3.716012477874756,2004
29,3.8698947429656982,2004
30,3.9849185943603516,2004
31,4.084924697875977,2004
32,4.144072771072388,2004
33,4.374005556106567,2004
34,4.431968688964844,2004
35,4.503183603286743,2004
36,4.692996501922607,2004
37,4.790661334991455,2004
38,4.79879355430603,2004
39,4.912793874740601,2004
40,5.041677236557007,2004
41,5.2038633823394775,2004
42,5.208861827850342,2004
43,5.24095344543457,2004
44,5.312835454940796,2004
45,5.386787176132202,2004
46,5.643978118896484,2004
47,5.792718172073364,2004
48,5.855004549026489,2004
49,6.047780752182007,2004
50,6.085005044937134,2004
51,6.200075149536133,2004
52,6.3406782150268555,2004
53,6.35567307472229,2004
54,6.464665174484253,2004
55,6.67165732383728,2004
56,6.712783575057983,2004
57,6.815958499908447,2004
58,7.5228588581085205,2004
59,7.638908624649048,2004
60,7.751030206680298,2004
61,7.752030611038208,2004
62,8.055087804794312,2004
63,8.324058294296265,2004
64,8.478992223739624,2004
65,8.944698572158813,2004
66,9.149775981903076,2004
67,9.245063066482544,2004
68,9.315795660018921,2004
69,9.41805124282837,2004
70,9.495052337646484,2004
71,9.632909297943115,2004
72,9.657912492752075,2004
73,9.788164615631104,2004
74,9.790164470672607,2004
75,9.790164470672607,2004
76,9.814306259155273,2004
77,9.822747230529785,2004
78,9.917947053909302,2004
79,9.96796178817749,2004
80,10.09181022644043,2004
81,10.144015073776245,2004
82,10.304830312728882,2004
83,10.414003849029541,2004
84,10.415000438690186,2004
85,10.417000770568848,2004
86,10.434143781661987,2004
87,10.544886112213135,2004
88,10.553887844085693,2004
89,10.556887865066528,2004
90,10.59591031074524,2004
91,10.615058660507202,2004
92,10.62005877494812,2004
93,10.633909940719604,2004
94,10.668060541152954,2004
95,10.675061702728271,2004
96,10.767187118530273,2004
97,10.926159143447876,2004
98,11.064990282058716,2004
99,11.270076513290405,2004
